iata,city_name,country_name,country_code,continent
MOK,Moerkerke,Belgium,BE,Europe
MOK,Mankono,Cote d'Ivoire,CI,Africa
MOK,Moreac,France,FR,Europe
MOK,Montelupo Albese,Italy,IT,Europe
MOK,Moka,Mauritius,MU,Africa
MOK,Mook,Netherlands,NL,Europe
MOK,Morszkow,Poland,PL,Europe
MOK,Moknine,Tunisia,TN,Africa
MOK,Morrill,United States,US,North America
MOK,Mokha,Yemen,YE,Asia
MOL,Moorabool,Australia,AU,Oceania
MOL,Molodeczno,Belarus,BY,Europe
MOL,Moorsel,Belgium,BE,Europe
MOL,Monte Azul,Brazil,BR,South America
MOL,Mont-Louis,Canada,CA,North America
MOL,Molina,Chile,CL,South America
MOL,Monte Libano,Colombia,CO,South America
MOL,Mokre Lazce,Czechia,CZ,Europe
MOL,Molgi,Estonia,EE,Europe
MOL,Molsheim,France,FR,Europe
MOL,Molsheim,Germany,DE,Europe
MOL,Molyvos,Greece,GR,Europe
MOL,Szomolya,Hungary,HU,Europe
MOL,Molfetta,Italy,IT,Europe
MOL,Molango,Mexico,MX,North America
MOL,Molenhoek,Netherlands,NL,Europe
MOL,Molde,Norway,NO,Europe
MOL,Monte Lirio,Panama,PA,North America
MOL,Molot,Russia,RU,Asia
MOL,Mol,Serbia,RS,Europe
MOL,Moravske Lieskove,Slovakia,SK,Europe
MOL,Molina de Segura,Spain,ES,Europe
MOL,Molkom,Sweden,SE,Europe
MOL,Mollis,Switzerland,CH,Europe
MOL,Mold,United Kingdom,GB,Europe
MOL,Molalla,United States,US,North America
MOM,Momignies,Belgium,BE,Europe
MOM,Montezuma,Brazil,BR,South America
MOM,Momjan,Croatia,HR,Europe
MOM,Mommark,Denmark,DK,Europe
MOM,Momi,Fiji,FJ,Oceania
MOM,Manom,France,FR,Europe
MOM,Montemarano,Italy,IT,Europe
MOM,Morodomi,Japan,JP,Asia
MOM,Mompach (Mompech),Luxembourg,LU,Europe
MOM,Moudjeria,Mauritania,MR,Africa
MOM,Moraira,Spain,ES,Europe
MOM,Morrum,Sweden,SE,Europe
MON,Montara Field,Australia,AU,Oceania
MON,Mondsee,Austria,AT,Europe
MON,Monella,Bangladesh,BD,Asia
MON,Montignies-le-Tilleul,Belgium,BE,Europe
MON,Montenegro,Brazil,BR,South America
MON,Monkton,Canada,CA,North America
MON,Mongoumba,Central African Republic,CF,Africa
MON,Mongomo,Equatorial Guinea,GQ,Africa
MON,Montreux,France,FR,Europe
MON,Montsinery-Tonnegrande,French Guiana,GF,South America
MON,Montabaur,Germany,DE,Europe
MON,Monemvasia,Greece,GR,Europe
MON,Monjaras,Honduras,HN,North America
MON,Monor,Hungary,HU,Europe
MON,Monaghan,Ireland,IE,Europe
MON,Tel Mond,Israel,IL,Asia
MON,Moncalieri,Italy,IT,Europe
MON,Monaco,Monaco,MC,Europe
MON,Monster,Netherlands,NL,Europe
MON,Mount Cook,New Zealand,NZ,Oceania
MON,Mongstad,Norway,NO,Europe
MON,Monjaras,Panama,PA,North America
MON,Montijo,Portugal,PT,Europe
MON,Mosnita Noua,Romania,RO,Europe
MON,Molchanovo,Russia,RU,Asia
MON,Mionica,Serbia,RS,Europe
MON,Montagu,South Africa,ZA,Africa
MON,Mondragon,Spain,ES,Europe
MON,Monaragala,Sri Lanka,LK,Asia
MON,Monsteras,Sweden,SE,Europe
MON,Monthey,Switzerland,CH,Europe
MON,Montrose,United Kingdom,GB,Europe
MON,Manson,United States,US,North America
MOO,Moomba,Australia,AU,Oceania
MOO,Moosbrunn,Austria,AT,Europe
MOO,Moorsele,Belgium,BE,Europe
MOO,Mococa,Brazil,BR,South America
MOO,Moose Factory,Canada,CA,North America
MOO,Montesson,France,FR,Europe
MOO,Montemurlo,Italy,IT,Europe
MOO,Morie,Japan,JP,Asia
MOO,Moordrecht,Netherlands,NL,Europe
MOO,Mooi River,South Africa,ZA,Africa
MOO,Somo,Spain,ES,Europe
MOO,Mo,Sweden,SE,Europe
MOO,Muir of Ord,United Kingdom,GB,Europe
MOP,Matias Olimpio,Brazil,BR,South America
MOP,Morell,Canada,CA,North America
MOP,Monchy-le-Preux,France,FR,Europe
MOP,Morsfeld,Germany,DE,Europe
MOP,Monte Porzio,Italy,IT,Europe
MOP,Molledo Portolin,Spain,ES,Europe
MOP,Morarp,Sweden,SE,Europe
MOP,Mount Pleasant,United States,US,North America
MOQ,Moquehua,Argentina,AR,South America
MOQ,Morestel,France,FR,Europe
MOQ,Morondava,Madagascar,MG,Africa
MOQ,Moquegua,Peru,PE,South America
MOR,Moreno,Argentina,AR,South America
MOR,Morwell,Australia,AU,Oceania
MOR,Mortsel,Belgium,BE,Europe
MOR,Morros,Brazil,BR,South America
MOR,Mora,Cameroon,CM,Africa
MOR,Morden,Canada,CA,North America
MOR,Moron,Cuba,CU,North America
MOR,Moravicany,Czechia,CZ,Europe
MOR,Mordrup,Denmark,DK,Europe
MOR,Morona,Ecuador,EC,South America
MOR,Morteau,France,FR,Europe
MOR,Morsum,Germany,DE,Europe
MOR,Morales,Guatemala,GT,North America
MOR,Mor,Hungary,HU,Europe
MOR,Moradabad,India,IN,Asia
MOR,Mornopo,Indonesia,ID,Asia
MOR,Mordano,Italy,IT,Europe
MOR,Mori,Japan,JP,Asia
MOR,Morila,Mali,ML,Africa
MOR,Moroleon,Mexico,MX,North America
MOR,Morrumbene,Mozambique,MZ,Africa
MOR,Morrinsville,New Zealand,NZ,Oceania
MOR,Morsvikbotn,Norway,NO,Europe
MOR,Moro,Pakistan,PK,Asia
MOR,Morag,Poland,PL,Europe
MOR,Mortena,Portugal,PT,Europe
MOR,Morozovsk,Russia,RU,Asia
MOR,Moravce,Slovenia,SI,Europe
MOR,Moorreesburg,South Africa,ZA,Africa
MOR,El Morell,Spain,ES,Europe
MOR,Moratuwa,Sri Lanka,LK,Asia
MOR,Morbylanga,Sweden,SE,Europe
MOR,Morschach,Switzerland,CH,Europe
MOR,Mornag,Tunisia,TN,Africa
MOR,Morpeth,United Kingdom,GB,Europe
MOR,Moron,Venezuela,VE,South America
MOS,Mostaganem,Algeria,DZ,Africa
MOS,Mocamedes,Angola,AO,Africa
MOS,Moeskroen (Mouscron),Belgium,BE,Europe
MOS,Mossoro,Brazil,BR,South America
MOS,Mount Stewart,Canada,CA,North America
MOS,San Francisco de Mostazal,Chile,CL,South America
MOS,Mossaka,Congo,CG,Africa
MOS,Mosnov,Czechia,CZ,Europe
MOS,San Marcos,El Salvador,SV,North America
MOS,Montargis,France,FR,Europe
MOS,Moers,Germany,DE,Europe
MOS,Moschaton,Greece,GR,Europe
MOS,Mosfellsbaer,Iceland,IS,Europe
MOS,Morolo,Italy,IT,Europe
MOS,Mos?dis,Lithuania,LT,Europe
MOS,Mosingen,Luxembourg,LU,Europe
MOS,Mossuril,Mozambique,MZ,Africa
MOS,Mossburn,New Zealand,NZ,Oceania
MOS,Mosterhamn,Norway,NO,Europe
MOS,Mosina,Poland,PL,Europe
MOS,Mosteiro,Portugal,PT,Europe
MOS,Moskovskaya,Russia,RU,Asia
MOS,Mos,Spain,ES,Europe
MOS,Moston,United Kingdom,GB,Europe
MOS,Moses Point,United States,US,North America
MOT,Montzen,Belgium,BE,Europe
MOT,Mascote,Brazil,BR,South America
MOT,Momchilgrad,Bulgaria,BG,Europe
MOT,Miaotou,China,CN,Asia
MOT,Motshane,Eswatini,SZ,Africa
MOT,Montauban,France,FR,Europe
MOT,Motten,Germany,DE,Europe
MOT,Moneypoint,Ireland,IE,Europe
MOT,Monsummano Terme,Italy,IT,Europe
MOT,Motomachi,Japan,JP,Asia
MOT,Tepoztlan,Mexico,MX,North America
MOT,Molenschot,Netherlands,NL,Europe
MOT,Amot,Norway,NO,Europe
MOT,Motru,Romania,RO,Europe
MOT,Mytishchi,Russia,RU,Asia
MOT,Motril,Spain,ES,Europe
MOT,Motala,Sweden,SE,Europe
MOT,Motiers,Switzerland,CH,Europe
MOT,Moreton,United Kingdom,GB,Europe
MOU,Mourilyan,Australia,AU,Oceania
MOU,Marienbourg,Belgium,BE,Europe
MOU,Moju,Brazil,BR,South America
MOU,Moudi Terminal,Cameroon,CM,Africa
MOU,Moussoro,Chad,TD,Africa
MOU,Monschau,Germany,DE,Europe
MOU,Moutsouna,Greece,GR,Europe
MOU,Mountmellick,Ireland,IE,Europe
MOU,Monte Urano,Italy,IT,Europe
MOU,Mourao,Portugal,PT,Europe
MOU,Muro,Spain,ES,Europe
MOU,Moudon,Switzerland,CH,Europe
MOU,El Mourouj,Tunisia,TN,Africa
MOU,Moulton,United Kingdom,GB,Europe
MOU,Mountain Village,United States,US,North America
MOV,Moranbah,Australia,AU,Oceania
MOV,Vitkov,Czechia,CZ,Europe
MOV,Montalieu-Vercieu,France,FR,Europe
MOV,Moosbach,Germany,DE,Europe
MOV,Moville,Ireland,IE,Europe
MOV,San Marzano Oliveto,Italy,IT,Europe
MOV,Molstrevag,Norway,NO,Europe
MOV,Moldova Veche,Romania,RO,Europe
MOV,Montserrat,Spain,ES,Europe
MOV,Movelier,Switzerland,CH,Europe
MOV,Market Overton,United Kingdom,GB,Europe
MOV,Marceline,United States,US,North America
MOW,Mowbray Heights,Australia,AU,Oceania
MOW,Motuca,Brazil,BR,South America
MOW,Mantallot,France,FR,Europe
MOW,Manschnow,Germany,DE,Europe
MOW,Morowali,Indonesia,ID,Asia
MOW,Monterado,Italy,IT,Europe
MOW,Malkowo,Poland,PL,Europe
MOW,Moscow,Russia,RU,Asia
MOX,Monteux,France,FR,Europe
MOX,Moritz,Germany,DE,Europe
MOX,Moretta,Italy,IT,Europe
MOX,Monoi,Japan,JP,Asia
MOY,Macedonia,Brazil,BR,South America
MOY,Monterrey,Colombia,CO,South America
MOY,Moyon,France,FR,Europe
MOY,Moycullen,Ireland,IE,Europe
MOY,Mosciano Sant'Angelo,Italy,IT,Europe
MOY,Monterrey,Spain,ES,Europe
MOY,Moresby,United Kingdom,GB,Europe
MOY,Marinette,United States,US,North America
MOZ,Maroota,Australia,AU,Oceania
MOZ,Mara Rosa,Brazil,BR,South America
MOZ,Hladke Zivotice,Czechia,CZ,Europe
MOZ,Marboz,France,FR,Europe
MOZ,Mo'orea,French Polynesia,PF,Oceania
MOZ,Motzen,Germany,DE,Europe
MOZ,Mosonszolnok,Hungary,HU,Europe
MOZ,Mozzanica,Italy,IT,Europe
MOZ,Montezuma,United States,US,North America
MP2,Mauckport,United States,US,North America
MP3,Manneville-es-Plains,France,FR,Europe
MP3,Mineral Point Iowa,United States,US,North America
MP4,Maple Plain,United States,US,North America
MP5,Machesney Park,United States,US,North America
MP6,Manspach,France,FR,Europe
MP6,San Juan Atzompan,Mexico,MX,North America
MP6,McClellan Place,United States,US,North America
MP7,Pandhana,India,IN,Asia
MP7,Marin,Spain,ES,Europe
MP7,Mediapolis,United States,US,North America
MP8,Mariposa,United States,US,North America
MP9,Merville-Fanceville-Plage,France,FR,Europe
MP9,Montecalvo Irpino,Italy,IT,Europe
MP9,Millstone Township,United States,US,North America
MPA,Mairipora,Brazil,BR,South America
MPA,Matapedia,Canada,CA,North America
MPA,Mont,France,FR,Europe
MPA,Marina di Pisa,Italy,IT,Europe
MPA,Milpa Alta,Mexico,MX,North America
MPA,Miedzyrzec Podlaski,Poland,PL,Europe
MPA,Mnisek nad Popradom,Slovakia,SK,Europe
MPA,Menlo Park,South Africa,ZA,Africa
MPA,Maspalomas,Spain,ES,Europe
MPA,Mpanda,Tanzania,TZ,Africa
MPA,Morris Plains,United States,US,North America
MPB,Mampituba,Brazil,BR,South America
MPB,Mnisek pod Brdy,Czechia,CZ,Europe
MPB,Montpont-en-Bresse,France,FR,Europe
MPB,Maspeth,United States,US,North America
MPC,Marianopolis do Tocantins,Brazil,BR,South America
MPC,Mont-pres-Chambord,France,FR,Europe
MPC,Mikepercs,Hungary,HU,Europe
MPC,Muko-Muko,Indonesia,ID,Asia
MPC,Montepulciano,Italy,IT,Europe
MPC,Metepec,Mexico,MX,North America
MPC,Malpartida de Caceres,Spain,ES,Europe
MPD,Malhada de Pedras,Brazil,BR,South America
MPD,Podravska Moslavina,Croatia,HR,Europe
MPD,Lampourdier,France,FR,Europe
MPD,Mirpur Khas (= Sindhri),Pakistan,PK,Asia
MPE,Tempe,Australia,AU,Oceania
MPE,Miguel Pereira,Brazil,BR,South America
MPE,Mount Pearl,Canada,CA,North America
MPE,Merkwiller-Pechelbronn,France,FR,Europe
MPE,Monteprandone,Italy,IT,Europe
MPE,May Pen,Jamaica,JM,North America
MPF,La Pellerine,France,FR,Europe
MPF,Mallersdorf-Pfaffenberg,Germany,DE,Europe
MPF,Mapoda,Papua New Guinea,PG,Oceania
MPF,Mumpf,Switzerland,CH,Europe
MPF,Moorlands,United States,US,North America
MPG,Ayguesvives,France,FR,Europe
MPG,Mariaposching,Germany,DE,Europe
MPG,Melpignano,Italy,IT,Europe
MPG,Makini,Papua New Guinea,PG,Oceania
MPG,Marin Pontevedra,Spain,ES,Europe
MPG,Miles Platting,United Kingdom,GB,Europe
MPH,Malmerspach,France,FR,Europe
MPH,Meuspath,Germany,DE,Europe
MPH,Caticlan,Philippines,PH,Asia
MPI,Markt Piesting,Austria,AT,Europe
MPI,Miguelopolis,Brazil,BR,South America
MPI,Maria Pinto,Chile,CL,South America
MPI,Monsempron-Libos,France,FR,Europe
MPI,Mainpuri,India,IN,Asia
MPI,Montecchio Precalcino,Italy,IT,Europe
MPI,Mamitupo,Panama,PA,North America
MPI,Moreton Pinkney,United Kingdom,GB,Europe
MPJ,Morrilton,United States,US,North America
MPK,Moore Park,Australia,AU,Oceania
MPK,Mokpo,Korea South,KR,Asia
MPK,Chelmiec,Poland,PL,Europe
MPK,Mount Pulaski,United States,US,North America
MPK,Mpika,Zambia,ZM,Africa
MPK,Milton Park,Zimbabwe,ZW,Africa
MPL,Mount Pleasant,Australia,AU,Oceania
MPL,Monsenhor Paulo,Brazil,BR,South America
MPL,Montpellier,France,FR,Europe
MPL,Mapello,Italy,IT,Europe
MPL,Miejsce Piastowe,Poland,PL,Europe
MPL,Mount Pleasant,South Africa,ZA,Africa
MPM,Mirante do Paranapanema,Brazil,BR,South America
MPM,Montpon-Menesterol,France,FR,Europe
MPM,Maputo,Mozambique,MZ,Africa
MPM,Makow Podhalanski,Poland,PL,Europe
MPM,Mpumalanga,South Africa,ZA,Africa
MPM,Medina del Pomar,Spain,ES,Europe
MPM,Meopham,United Kingdom,GB,Europe
MPN,Macaparana,Brazil,BR,South America
MPN,Mount Pleasant,Falkland Islands (Islas Malvinas),FK,South America
MPN,Champagnolles,France,FR,Europe
MPN,Mastershausen,Germany,DE,Europe
MPN,Muara Pantai,Indonesia,ID,Asia
MPN,Mont Pelerin,Switzerland,CH,Europe
MPN,McCamey,United States,US,North America
MPO,Campo Salto,Argentina,AR,South America
MPO,Martinopolis,Brazil,BR,South America
MPO,Marchelepot,France,FR,Europe
MPO,Montelupo Fiorentino,Italy,IT,Europe
MPO,Almodovar Campo,Spain,ES,Europe
MPO,Mount Pocono,United States,US,North America
MPO,Mpongwe,Zambia,ZM,Africa
MPP,Massape do Piaui,Brazil,BR,South America
MPP,Maoping Pt,China,CN,Asia
MPP,Pompey,France,FR,Europe
MPP,Munsterappel,Germany,DE,Europe
MPP,Mappano,Italy,IT,Europe
MPP,Mapastepec,Mexico,MX,North America
MPP,Mulatupo,Panama,PA,North America
MPP,Morgans Point,United States,US,North America
MPQ,Marinopolis,Brazil,BR,South America
MPQ,Dampierre-sur-Loire,France,FR,Europe
MPQ,Ma'an,Jordan,JO,Asia
MPQ,Panasqueira,Portugal,PT,Europe
MPQ,Monroe Park,United States,US,North America
MPR,Manacapuru,Brazil,BR,South America
MPR,Maple Ridge,Canada,CA,North America
MPR,Marcheprime,France,FR,Europe
MPR,Malanpur,India,IN,Asia
MPR,Campomarino,Italy,IT,Europe
MPR,Campredo,Spain,ES,Europe
MPR,McPherson,United States,US,North America
MPS,Merksplas,Belgium,BE,Europe
MPS,Mantenopolis,Brazil,BR,South America
MPS,Mount Pleasant,Canada,CA,North America
MPS,Maurepas,France,FR,Europe
MPS,Melito di Porto Salvo,Italy,IT,Europe
MPS,M?lpils,Latvia,LV,Europe
MPS,Maputsoe,Lesotho,LS,Africa
MPS,Limpias,Spain,ES,Europe
MPT,Morpeth,Australia,AU,Oceania
MPT,Mendes Pimentel,Brazil,BR,South America
MPT,Monte Plata,Dominican Republic,DO,North America
MPT,Morains-le-Petit,France,FR,Europe
MPT,Maliana,Indonesia,ID,Asia
MPT,Monteveglio,Italy,IT,Europe
MPT,Loma Plata,Paraguay,PY,South America
MPT,Malpica (Malpica de Tajo),Spain,ES,Europe
MPT,Maliana,Timor-Leste,TL,Asia
MPT,Marport,Turkey,TR,Europe
MPT,Milpitas,United States,US,North America
MPU,Maipu,Argentina,AR,South America
MPU,Monte Alegre do Piaui,Brazil,BR,South America
MPU,Saint-Martin-du-Puy,France,FR,Europe
MPU,Mapua,Papua New Guinea,PG,Oceania
MPU,Maple Hill,United States,US,North America
MPU,Mpulungu,Zambia,ZM,Africa
MPV,Mooroopna,Australia,AU,Oceania
MPV,Monferran-Plaves,France,FR,Europe
MPV,Mede,Italy,IT,Europe
MPV,Murias de Ponjos,Spain,ES,Europe
MPW,Sao Miguel de Taipu,Brazil,BR,South America
MPW,Montagny-pres-Louhans,France,FR,Europe
MPW,Mpondwe,Uganda,UG,Africa
MPW,Mariupol,Ukraine,UA,Europe
MPW,Maplewood,United States,US,North America
MPX,Marapoama,Brazil,BR,South America
MPX,Mirepoix,France,FR,Europe
MPX,Miyanmin,Papua New Guinea,PG,Oceania
MPX,Mapleville,United States,US,North America
MPY,Montaignac-Saint-Hippolyte,France,FR,Europe
MPY,Maripasoula,French Guiana,GF,South America
MPZ,Mariapolis,Brazil,BR,South America
MPZ,Marnoz,France,FR,Europe
MQ2,Varize,France,FR,Europe
MQ2,Monclova,United States,US,North America
MQ3,Manquin,United States,US,North America
MQ4,La Chapelle-Rousselin,France,FR,Europe
MQ4,Ksiaz Wielki,Poland,PL,Europe
MQ4,Maher Terminal,United States,US,North America
MQ5,Macclenny,United States,US,North America
MQ6,Montval-sur-Loir,France,FR,Europe
MQ7,Marcillac-Saint-Quentin,France,FR,Europe
MQ8,Monbequi,France,FR,Europe
MQ9,Marquigny,France,FR,Europe
MQA,Mandora,Australia,AU,Oceania
MQA,Mesquita,Brazil,BR,South America
MQA,Martot,France,FR,Europe
MQA,Mqabba,Malta,MT,Europe
MQB,Marcq-en-Barul,France,FR,Europe
MQB,Memmingerberg,Germany,DE,Europe
MQC,Rignac,France,FR,Europe
MQC,Maccacari,Italy,IT,Europe
MQC,Miquelon,Saint Pierre and Miquelon,PM,North America
MQC,Marchena,Spain,ES,Europe
MQD,Maquinchao,Argentina,AR,South America
MQD,Mato Queimado,Brazil,BR,South America
MQD,Mouilleron-en-Pareds,France,FR,Europe
MQD,Marquard,South Africa,ZA,Africa
MQE,Marqua,Australia,AU,Oceania
MQE,Mairinque,Brazil,BR,South America
MQE,Malpeque Bay,Canada,CA,North America
MQE,Marcoule,France,FR,Europe
MQE,Marbella,Spain,ES,Europe
MQE,Moores Mill,United States,US,North America
MQF,Moulin-Neuf,France,FR,Europe
MQF,Magnitogorsk,Russia,RU,Asia
MQF,Manilva,Spain,ES,Europe
MQF,Maywood Albany,United States,US,North America
MQG,Mingot,France,FR,Europe
MQG,Marktschellenberg,Germany,DE,Europe
MQG,Masroig,Spain,ES,Europe
MQG,Moneta,United States,US,North America
MQH,Marlette,United States,US,North America
MQI,Macquarie Island,Australia,AU,Oceania
MQI,Maquine,Brazil,BR,South America
MQI,Marquion,France,FR,Europe
MQI,Meoqui,Mexico,MX,North America
MQI,Quincy,United States,US,North America
MQJ,Montracol,France,FR,Europe
MQJ,Mairena del Aljarafe,Spain,ES,Europe
MQJ,Balikesir,Turkey,TR,Europe
MQK,San Matias,Bolivia,BO,South America
MQK,Montrevault,France,FR,Europe
MQK,Moorpark,United States,US,North America
MQL,Mildura,Australia,AU,Oceania
MQL,Marquette-lez-Lille,France,FR,Europe
MQL,Morlen,Germany,DE,Europe
MQL,Mel,Italy,IT,Europe
MQL,Markle,United States,US,North America
MQM,Sansac-de-Marmiesse,France,FR,Europe
MQN,Montagny,France,FR,Europe
MQN,Massenhausen,Germany,DE,Europe
MQN,Mo i Rana,Norway,NO,Europe
MQN,Mequinenza,Spain,ES,Europe
MQO,Monte Quemado,Argentina,AR,South America
MQO,Marquinho,Brazil,BR,South America
MQO,Maurecourt,France,FR,Europe
MQO,Malam,Papua New Guinea,PG,Oceania
MQO,Maquoketa,United States,US,North America
MQP,Bonneil,France,FR,Europe
MQP,Montoro,Spain,ES,Europe
MQP,Martins Creek,United States,US,North America
MQQ,Moundou,Chad,TD,Africa
MQQ,La Membrolle-sur-Choisille,France,FR,Europe
MQQ,Maple City,United States,US,North America
MQR,Manaquiri,Brazil,BR,South America
MQR,Mosquera,Colombia,CO,South America
MQR,Mairena del Alcor,Spain,ES,Europe
MQR,Morenci,United States,US,North America
MQS,Marques de Souza,Brazil,BR,South America
MQS,Marolles-sur-Seine,France,FR,Europe
MQS,Mustique Island,Saint Vincent and the Grenadines,VC,North America
MQT,Marquette,Canada,CA,North America
MQT,Morlancourt,France,FR,Europe
MQT,Marquardt,Germany,DE,Europe
MQT,Mito Kagawa,Japan,JP,Asia
MQT,Marquette,United States,US,North America
MQU,Mariquita,Colombia,CO,South America
MQU,La Mure,France,FR,Europe
MQU,Mascaraque,Spain,ES,Europe
MQU,Mequon,United States,US,North America
MQV,Vaudelnay,France,FR,Europe
MQW,Mercin-et-Vaux,France,FR,Europe
MQW,McRae,United States,US,North America
MQX,Makale,Ethiopia,ET,Africa
MQX,Mathay,France,FR,Europe
MQY,Smyrna,United States,US,North America
MQZ,Montardon,France,FR,Europe
MQZ,Mercer Island,United States,US,North America
MR2,Maria Rain,Austria,AT,Europe
MR2,Malras,France,FR,Europe
MR2,Monte Roberto,Italy,IT,Europe
MR2,Marseilles,United States,US,North America
MR3,Mornac-sur-Seudre,France,FR,Europe
MR3,March (Breisgau),Germany,DE,Europe
MR3,Moresco,Italy,IT,Europe
MR3,Miramar,Nicaragua,NI,North America
MR4,Marrar,Australia,AU,Oceania
MR4,Maransin,France,FR,Europe
MR4,Monrupino,Italy,IT,Europe
MR5,Merignas,France,FR,Europe
MR5,Murdock,United States,US,North America
MR6,Merignat,France,FR,Europe
MR6,Moroni,United States,US,North America
MR7,Marolles,France,FR,Europe
MR7,Monreale,Italy,IT,Europe
MR8,Molare,Italy,IT,Europe
MR8,South Milford,United States,US,North America
MR9,Marcoussis,France,FR,Europe
MR9,Marino,Italy,IT,Europe
MR9,Murero,Spain,ES,Europe
MRA,Moora,Australia,AU,Oceania
MRA,Morialme,Belgium,BE,Europe
MRA,Mravnjac,Bosnia and Herzegovina,BA,Europe
MRA,Marcelino Ramos,Brazil,BR,South America
MRA,Marinilla,Colombia,CO,South America
MRA,Moravsky Pisek,Czechia,CZ,Europe
MRA,Mereau,France,FR,Europe
MRA,Moraas,Germany,DE,Europe
MRA,Mouriai,Greece,GR,Europe
MRA,Mora,India,IN,Asia
MRA,Ashdod Rail Terminal,Israel,IL,Asia
MRA,Matsushima Miyagi,Japan,JP,Asia
MRA,Misurata,Libya,LY,Africa
MRA,Colonia Mariano Roque Alonso,Paraguay,PY,South America
MRA,Maragondon,Philippines,PH,Asia
MRA,Mragowo,Poland,PL,Europe
MRA,Mirila,Romania,RO,Europe
MRA,Morayra,Spain,ES,Europe
MRA,Mahara,Sri Lanka,LK,Asia
MRA,Mora,Sweden,SE,Europe
MRA,Marmara Adasi,Turkey,TR,Europe
MRA,Manorville,United States,US,North America
MRB,Martinsberg,Austria,AT,Europe
MRB,Moerbrugge,Belgium,BE,Europe
MRB,Marituba,Brazil,BR,South America
MRB,Marbak Havn,Denmark,DK,Europe
MRB,Morbach,Germany,DE,Europe
MRB,Merantibunting Sumatra,Indonesia,ID,Asia
MRB,Manerbio,Italy,IT,Europe
MRB,Roches Brunes,Mauritius,MU,Africa
MRB,Martinborough,New Zealand,NZ,Oceania
MRB,Mirabel,Spain,ES,Europe
MRB,Maryfield Bressay,United Kingdom,GB,Europe
MRB,Maramba,Zambia,ZM,Africa
MRC,Marchtrenk,Austria,AT,Europe
MRC,Marica,Brazil,BR,South America
MRC,Mirovice,Czechia,CZ,Europe
MRC,Montierchaume,France,FR,Europe
MRC,March,Germany,DE,Europe
MRC,Marcianise,Italy,IT,Europe
MRC,Ourika,Morocco,MA,Africa
MRC,Mrocze?,Poland,PL,Europe
MRC,Marco de Canavezes,Portugal,PT,Europe
MRC,Marchand,South Africa,ZA,Africa
MRC,Mercadal,Spain,ES,Europe
MRC,Meric,Turkey,TR,Europe
MRC,Marchington,United Kingdom,GB,Europe
MRD,Merredin,Australia,AU,Oceania
MRD,Merendree,Belgium,BE,Europe
MRD,Miranda,Brazil,BR,South America
MRD,Morud,Denmark,DK,Europe
MRD,Maardu,Estonia,EE,Europe
MRD,Mardeuil,France,FR,Europe
MRD,Merbelsrod,Germany,DE,Europe
MRD,Marradi,Italy,IT,Europe
MRD,Monte Redondo,Portugal,PT,Europe
MRD,Midrand,South Africa,ZA,Africa
MRD,Monreal del Campo,Spain,ES,Europe
MRD,Marden,United Kingdom,GB,Europe
MRD,Merida,Venezuela,VE,South America
MRE,Meerbeek,Belgium,BE,Europe
MRE,Moreno,Brazil,BR,South America
MRE,Montreal-Est,Canada,CA,North America
MRE,Muurame,Finland,FI,Europe
MRE,Marle,France,FR,Europe
MRE,Meerane,Germany,DE,Europe
MRE,Moreh,India,IN,Asia
MRE,Montale Rangone,Italy,IT,Europe
MRE,Mure,Japan,JP,Asia
MRE,Mara Lodges,Kenya,KE,Africa
MRE,Morro Redondo,Mexico,MX,North America
MRE,Mrzezyno,Poland,PL,Europe
MRE,Monte Real,Portugal,PT,Europe
MRE,Mieres,Spain,ES,Europe
MRE,Mere,United Kingdom,GB,Europe
MRE,Moraine,United States,US,North America
MRF,Moorefield,Canada,CA,North America
MRF,Motreff,France,FR,Europe
MRF,Morfelden,Germany,DE,Europe
MRF,Mariefred,Sweden,SE,Europe
MRF,Marfleet,United Kingdom,GB,Europe
MRF,Marfa,United States,US,North America
MRG,Mareeba,Australia,AU,Oceania
MRG,Maurage,Belgium,BE,Europe
MRG,Morungaba,Brazil,BR,South America
MRG,Margaret,Canada,CA,North America
MRG,Merag,Croatia,HR,Europe
MRG,Marguerittes,France,FR,Europe
MRG,Murg,Germany,DE,Europe
MRG,Mesters Vig,Greenland,GL,North America
MRG,Madgaon,India,IN,Asia
MRG,Mornago,Italy,IT,Europe
MRG,Moriage,Japan,JP,Asia
MRG,Le Morne-Rouge,Martinique,MQ,North America
MRG,Miedzyrzecze Gorne,Poland,PL,Europe
MRG,Maiorga,Portugal,PT,Europe
MRG,Santa Margarida de Montbui,Spain,ES,Europe
MRG,Moragala,Sri Lanka,LK,Asia
MRG,Murgenthal,Switzerland,CH,Europe
MRG,Morogoro,Tanzania,TZ,Africa
MRG,Marston Green,United Kingdom,GB,Europe
MRH,Merricks North,Australia,AU,Oceania
MRH,Mayrhofen,Austria,AT,Europe
MRH,Maranhaozinho,Brazil,BR,South America
MRH,Merrey,France,FR,Europe
MRH,Meerbusch,Germany,DE,Europe
MRH,Marcheno,Italy,IT,Europe
MRH,Morinohama,Japan,JP,Asia
MRH,May River,Papua New Guinea,PG,Oceania
MRH,Meirinhas,Portugal,PT,Europe
MRH,Mariannhill,South Africa,ZA,Africa
MRH,Marieholm,Sweden,SE,Europe
MRH,Markethill,United Kingdom,GB,Europe
MRH,Morehead City,United States,US,North America
MRI,Murarrie,Australia,AU,Oceania
