id,locode,city_name,country_code,country_name
42971,XEA,Concord,US,United States
42972,CON,Concord,US,United States
42973,ODZ,Concord,US,United States
42974,FGF,Concord,US,United States
42975,7CD,Concord,US,United States
42976,LCX,"Concord, Lake",US,United States
42977,CNK,Concordia,US,United States
42978,C5O,Concordia,US,United States
42979,ONC,Concordville,US,United States
42980,NQC,Concrete,US,United States
42981,QSE,Conestee,US,United States
42982,C5A,Conestoga,US,United States
42983,OIP,Conesville,US,United States
42984,WG7,Conewango Valley,US,United States
42985,C7N,Confluence,US,United States
42986,NGS,Congers,US,United States
42987,ZB7,Congo,US,United States
42988,NZF,Congress,US,United States
42989,OIF,Conifer,US,United States
42990,NMC,Conklin,US,United States
42991,NKL,Conklin,US,United States
42992,CZU,Conley,US,United States
42993,7CE,Conley,US,United States
42994,CDY,Conneaut,US,United States
42995,CV3,Conneautville,US,United States
42996,XEB,Connell,US,United States
42997,CQP,Connellsville,US,United States
42998,C25,Connelly Springs,US,United States
42999,CXU,Connellys Springs,US,United States
43000,CEV,Connersville,US,United States
43001,CUN,Conover,US,United States
43002,C3W,Conowingo,US,United States
43003,IWR,Conrad,US,United States
43004,CD6,Conrad,US,United States
43005,CXO,Conroe,US,United States
43006,OQO,Conroy,US,United States
43007,CSH,Conshohocken,US,United States
43008,TNJ,Constantine,US,United States
43009,NIU,Continental,US,United States
43010,CTI,Contoocook,US,United States
43011,CEN,Convent,US,United States
43012,ONV,Converse,US,United States
43013,VTX,Converse,US,United States
43014,OC4,Convoy,US,United States
43015,ADP,Conway,US,United States
43016,C9W,Conway,US,United States
43017,C8K,Conway,US,United States
43018,ZB8,Conway,US,United States
43019,OWY,Conway,US,United States
43020,C2Y,Conway,US,United States
43021,CWY,Conway,US,United States
43022,Q7I,Conway,US,United States
43023,ACZ,Conway,US,United States
43024,CYR,Conyers,US,United States
43025,CY5,Conyngham,US,United States
43026,QCX,Cook,US,United States
43027,UAU,Cookeville,US,United States
43028,KPS,Cooks Springs,US,United States
43029,KS9,Cooksville,US,United States
43030,CK3,Cooksville,US,United States
43031,CO4,Cool,US,United States
43032,CCZ,Cooleemee,US,United States
43033,YDG,Coolidge,US,United States
43034,GCL,Coolidge,US,United States
43035,CRN,Coon Rapids,US,United States
43036,XEG,Coon Rapids,US,United States
43037,VYD,Coon Valley,US,United States
43038,C89,Coontown,US,United States
43039,XO2,Cooper,US,United States
43040,CPW,Cooper City,US,United States
43041,CEI,Cooper Landing,US,United States
43042,JLA,Cooper Lodge,US,United States
43043,C5R,Cooper River Landing,US,United States
43044,CPU,Coopersburg,US,United States
43045,CW4,Cooperstown,US,United States
43046,COP,Cooperstown,US,United States
43047,ZCP,Coopersville,US,United States
43048,T24,Coopertown,US,United States
43049,COB,Coos Bay,US,United States
43050,OOZ,Coosa,US,United States
43051,OOP,Coosa Pines,US,United States
43052,KOP,Copake,US,United States
43053,OPE,Copake Falls,US,United States
43054,OPB,Copan,US,United States
43055,OPU,Cope,US,United States
43056,DZC,Cope,US,United States
43057,C3O,Copell,US,United States
43058,2FL,Copemish,US,United States
43059,KOG,Copenhagen,US,United States
43060,CET,Copiague,US,United States
43061,QCV,Coplay,US,United States
43062,CPY,Copley,US,United States
43063,CEJ,Coppell,US,United States
43064,CO9,Copper Canyon,US,United States
43065,CZC,Copper Centre,US,United States
43066,QCE,Copper Mountain,US,United States
43067,TGC,Copperas Cove,US,United States
43068,CPI,Copperhill,US,United States
43069,6OP,Copperopolis,US,United States
43070,C9P,Copperton,US,United States
43071,OQL,Coquille,US,United States
43072,CGB,Coral Gables,US,United States
43073,CPJ,Coral Springs,US,United States
43074,CWV,Coral Way Village/Miami,US,United States
43075,CVB,Coralville,US,United States
43076,UFF,Coram,US,United States
43077,CPP,Coraopolis,US,United States
43078,CBI,Corbin,US,United States
43079,IOY,Corbin City,US,United States
43080,CRO,Corcoran,US,United States
43081,CO8,Corcoran,US,United States
43082,ADF,Cordele,US,United States
43083,LJA,Cordelia,US,United States
43084,CDV,Cordova,US,United States
43085,299,Cordova,US,United States
43086,ODV,Cordova,US,United States
43087,CD7,Cordova,US,United States
43088,OYV,Cordova,US,United States
43089,DOA,Cordova,US,United States
43090,CYV,Cordova,US,United States
43091,RFU,Corfu,US,United States
43092,VJA,Corinna,US,United States
43093,JCE,Corinne,US,United States
43094,8CH,Corinth,US,United States
43095,CRX,Corinth,US,United States
43096,OIH,Corinth,US,United States
43097,XEM,Corinth,US,United States
43098,TX9,Corinth,US,United States
43099,7OR,Corinth,US,United States
43100,CZA,Cornelia,US,United States
43101,CN7,Cornelius,US,United States
43102,CZG,Cornelius,US,United States
43103,CZH,Cornelius Pass,US,United States
43104,CBA,Corner Bay,US,United States
43105,CN8,Cornersville,US,United States
43106,CGC,Corning,US,United States
43107,CJG,Corning,US,United States
43108,ADB,Corning,US,United States
43109,OIG,Corning,US,United States
43110,9IS,Cornish,US,United States
43111,8CO,Cornish,US,United States
43112,C35,Cornville,US,United States
43113,W7N,Cornwall,US,United States
43114,OQW,Cornwall,US,United States
43115,NWL,"Cornwall, Town of",US,United States
43116,CZD,Cornwells Heights,US,United States
43117,ZZC,Corolla,US,United States
43118,CZE,Corona,US,United States
43119,QYC,Corona,US,United States
43120,CM2,Corona del Mar,US,United States
43121,CD4,Coronado,US,United States
43122,CRP,Corpus Christi,US,United States
43123,CE3,Corrales,US,United States
43124,TO3,Corralitos,US,United States
43125,CV4,Correctionville,US,United States
43126,IGZ,Corrigan,US,United States
43127,CYP,Corry,US,United States
43128,4CO,Corsica,US,United States
43129,CRS,Corsicana,US,United States
43130,CZL,Corte Madera,US,United States
43131,CEZ,Cortez,US,United States
43132,C5Z,Cortez,US,United States
43133,TND,Cortland,US,United States
43134,CJ8,Cortland,US,United States
43135,CTX,Cortland,US,United States
43136,ZB9,Cortland,US,United States
43137,OXQ,Corunna,US,United States
43138,C22,Corunna,US,United States
43139,YCV,Corvallis,US,United States
43140,CVL,Corvallis,US,United States
43141,CVO,Corvallis-Albany Apt,US,United States
43142,OWZ,Corwith,US,United States
43143,CY8,Cory,US,United States
43144,CZB,Corydon,US,United States
43145,CD2,"Corydon, Wayne",US,United States
43146,OCB,Cos Cob,US,United States
43147,7CB,Cosby,US,United States
43148,CB3,Cosby,US,United States
43149,CSC,Coshocton,US,United States
43150,CZM,Costa Mesa,US,United States
43151,IAO,Cotati,US,United States
43152,OCZ,Coto de Caza,US,United States
43153,C4C,Cottage City,US,United States
43154,QGV,Cottage Grove,US,United States
43155,AGG,Cottage Grove,US,United States
43156,TGG,Cottage Grove,US,United States
43157,CG9,Cottage Grove,US,United States
43158,CG3,Cottage Grove,US,United States
43159,2CH,Cottage Hills,US,United States
43160,VXO,Cottleville,US,United States
43161,OTA,Cotton Plant,US,United States
43162,TL9,Cotton Valley,US,United States
43163,CD3,Cottondale,US,United States
43164,CTM,Cottondale,US,United States
43165,OTT,Cottonton,US,United States
43166,CT4,Cottontown,US,United States
43167,JTD,Cottonwood,US,United States
43168,CTW,Cottonwood,US,United States
43169,CZV,Cottonwood,US,United States
43170,C8D,Cottonwood,US,United States
43171,CZW,Cottonwood,US,United States
43172,DGH,Cottonwood Heights,US,United States
43173,2TT,Cottrellville,US,United States
43174,COT,Cotulla,US,United States
43175,CZQ,Coudersport,US,United States
43176,OJU,Coulee Dam,US,United States
43177,JOU,Coulter,US,United States
43178,KVJ,Coulterville,US,United States
43179,CV6,Coulterville,US,United States
43180,CUC,Counce,US,United States
43181,CIL,Council,US,United States
43182,OUC,Council,US,United States
43183,CBF,Council Bluffs,US,United States
43184,UGE,Council Grove,US,United States
43185,CU9,Country Club Hills,US,United States
43186,CBJ,Country Side,US,United States
43187,3CS,Countryside,US,United States
43188,CBL,Coupeville,US,United States
43189,OPD,Coupland,US,United States
43190,OUT,Courtdale,US,United States
43191,C6Y,Courtenay,US,United States
43192,CBP,Courtland,US,United States
43193,URD,Courtland,US,United States
43194,CBQ,Courtland,US,United States
43195,CBR,Courtland,US,United States
43196,VXQ,Courtland,US,United States
43197,CH7,Coushatta,US,United States
43198,CV7,Cove,US,United States
43199,KOV,Cove,US,United States
43200,C28,Cove City,US,United States
43201,CP6,Cove Point,US,United States
43202,ZCJ,Coventry,US,United States
43203,ADO,Coventry,US,United States
43204,7CY,Coventry,US,United States
43205,CJV,Covesville,US,United States
43206,CVQ,Covina,US,United States
43207,CVF,Covington,US,United States
43208,OVT,Covington,US,United States
43209,CVK,Covington,US,United States
43210,CWT,Covington,US,United States
43211,OVI,Covington,US,United States
43212,VNG,Covington,US,United States
43213,AAH,Covington,US,United States
43214,CVJ,Covington,US,United States
43215,VGB,Covington,US,United States
43216,IWP,Covington Township,US,United States
43217,ZWN,Cowan,US,United States
43218,PA6,Cowansville,US,United States
43219,ZJH,Coward,US,United States
43220,CW2,"Cowen, Webster",US,United States
43221,YHE,Cowiche,US,United States
43222,C7W,Cowlesville,US,United States
43223,CPQ,Cowpens,US,United States
43224,C2C,Coxs Creek,US,United States
43225,CS6,"Coxsackie, Greene",US,United States
43226,C9Y,Coyanosa,US,United States
43227,3CY,Coyote,US,United States
43228,QCZ,Cozad,US,United States
43229,CO2,Crab Orchard,US,United States
43230,CO5,Crab Orchard,US,United States
43231,C3T,Crabtree,US,United States
43232,ZRA,Crabtree,US,United States
43233,CFQ,Crafton,US,United States
43234,7CF,Craftsbury,US,United States
43235,C6R,Cragford,US,United States
43236,CGA,Craig,US,United States
43237,CIG,Craig,US,United States
43238,A7T,Craig,US,United States
43239,R9M,Craigmont,US,United States
43240,GZG,Craigsville,US,United States
43241,ZRC,Cramerton,US,United States
43242,C9I,Cranberry Isles,US,United States
43243,CPD,Cranberry Lake,US,United States
43244,RYT,Cranberry Township,US,United States
43245,CQE,Cranbury,US,United States
43246,KR7,Crandall,US,United States
43247,KRA,Crandall,US,United States
43248,RWZ,Crandon,US,United States
43249,UFD,Crandon Lakes,US,United States
43250,ZCR,Crane,US,United States
43251,ZVQ,Crane,US,United States
43252,CCG,Crane,US,United States
43253,CKR,Crane Island,US,United States
43254,C8L,Crane Lake,US,United States
43255,CQG,Cranford,US,United States
43256,CQH,Cranston,US,United States
43257,4CR,Craryville,US,United States
43258,W7D,Crawford,US,United States
43259,CW8,Crawford,US,United States
43260,C4W,Crawford,US,United States
43261,CF6,Crawfordsville,US,United States
43262,CFB,Crawfordsville,US,United States
43263,RFV,Crawfordville,US,United States
43264,FDI,Crawfordville,US,United States
43265,EFP,Creal Springs,US,United States
43266,CR3,Cream Ridge,US,United States
43267,ZCE,Creedmoor,US,United States
43268,EMV,Creedmoor,US,United States
43269,QAP,Creekside,US,United States
43270,IGQ,Creighton,US,United States
43271,CQK,Creighton,US,United States
43272,RHA,Crenshaw,US,United States
43273,EOZ,Creola,US,United States
43274,ECJ,Crescent,US,United States
43275,CQN,Crescent,US,United States
43276,CEC,Crescent City,US,United States
43277,TCJ,Crescent City,US,United States
43278,3CL,Crescent Lake,US,United States
43279,WJC,Crescent Township,US,United States
43280,CFK,Cresco,US,United States
43281,CTG,Cresco,US,United States
43282,CYJ,Cresskill,US,United States
43283,CR8,Cresson,US,United States
43284,ZJQ,Cresson,US,United States
43285,CJA,Cressona,US,United States
43286,CH5,Crest Hill,US,United States
43287,CSE,Crested Butte,US,United States
43288,GKM,Crestline,US,United States
43289,RZN,Crestline,US,United States
43290,C7R,Crestline,US,United States
43291,C8T,Creston,US,United States
43292,CSQ,Creston,US,United States
43293,OHR,Creston,US,United States
43294,C3E,Crestone,US,United States
43295,CEW,Crestview,US,United States
43296,RHS,Crestview Hills,US,United States
43297,CWB,Crestwood,US,United States
43298,CW7,Crestwood,US,United States
43299,CW9,Crestwood,US,United States
43300,ERX,Creswell,US,United States
43301,CQQ,Crete,US,United States
43302,EE5,Crete,US,United States
43303,CTF,Crete,US,United States
43304,CXD,Creve Coeur,US,United States
43305,C4Q,Creve Coeur,US,United States
43306,VGW,Crewe,US,United States
43307,C74,Crimora,US,United States
43308,UCZ,Cripple Creek,US,United States
43309,CRI,Crisfield,US,United States
43310,ITD,Crittenden,US,United States
43311,CQ7,Crivitz,US,United States
43312,CRM,Crockett,US,United States
43313,KHT,Crockett,US,United States
43314,XOK,Crockett,US,United States
43315,OFN,Crofton,US,United States
43316,ZCN,Crofton,US,United States
43317,RFT,Crofton,US,United States
43318,C8G,Cromberg,US,United States
43319,ZCW,Cromwell,US,United States
43320,XYX,Cromwell,US,United States
43321,C8W,Cromwell,US,United States
43322,CKD,Crooked Creek,US,United States
43323,CKN,Crookston,US,United States
43324,OOS,Crooksville,US,United States
43325,3RP,Cropsey,US,United States
43326,CW3,Cropwell,US,United States
43327,CGM,Crosby,US,United States
43328,CSY,Crosby,US,United States
43329,CJY,Crosby,US,United States
43330,CXY,Crosbyton,US,United States
43331,8CR,Cross,US,United States
43332,CTY,Cross City,US,United States
43333,CXG,Cross Junction,US,United States
43334,XL4,Cross Lanes,US,United States
43335,5CP,Cross Plains,US,United States
43336,UOP,Cross Plains,US,United States
43337,CXH,Cross Plains,US,United States
43338,C2S,Cross Roads,US,United States
43339,CRT,Crossett,US,United States
43340,CK4,Crosslake,US,United States
43341,9CR,Crossnore,US,United States
43342,XRD,Crossroads,US,United States
43343,QCR,Crossroads,US,United States
43344,CR9,Crossville,US,United States
43345,7CR,Crossville,US,United States
43346,CSV,Crossville,US,United States
43347,CXA,Croswell,US,United States
43348,CVH,Crothersville,US,United States
43349,CYO,Croton,US,United States
43350,C9F,Croton Falls,US,United States
43351,THU,Croton-on-Hudson,US,United States
43352,OZC,Crow Agency,US,United States
43353,5CM,Crowell,US,United States
43354,CWL,Crowley,US,United States
43355,OZY,Crowley,US,United States
43356,YOX,Crown Point,US,United States
43357,NRC,Crows Landing,US,United States
43358,V7X,Croxton,US,United States
43359,CRF,Croydon,US,United States
43360,CZR,Crozet,US,United States
43361,ULC,Crum Lynne,US,United States
43362,UMK,Crump,US,United States
43363,C3R,Crystal,US,United States
43364,YSA,Crystal,US,United States
43365,N8V,Crystal Bay,US,United States
43366,5KB,Crystal Beach,US,United States
43367,CCM,Crystal City,US,United States
43368,CYY,Crystal City,US,United States
43369,CZ4,Crystal Falls,US,United States
43370,9CH,Crystal Hill,US,United States
43371,CTD,Crystal Lake,US,United States
43372,CYE,Crystal Lake,US,United States
43373,2CL,Crystal Lawns,US,United States
43374,YAU,Crystal Mountain,US,United States
43375,CJF,Crystal River,US,United States
43376,CYH,Crystal Springs,US,United States
43377,JCB,Cuba,US,United States
43378,OCU,Cuba,US,United States
43379,CUA,Cuba,US,United States
43380,NYB,Cuba,US,United States
43381,CY4,Cuba City,US,United States
43382,CUW,Cube Cove,US,United States
43383,CUY,Cudahy,US,United States
43384,CUD,Cudahy,US,United States
43385,YCB,Cuddy,US,United States
43386,9CY,Cudjoe Key,US,United States
43387,CR4,Cuero,US,United States
43388,4CU,Culbertson,US,United States
43389,ULB,Culbertson,US,United States
43390,QUB,Culebra,US,United States
43391,UDN,Cullen,US,United States
43392,UOZ,Culleoka,US,United States
43393,CUL,Cullman,US,United States
43394,CN4,Culloden,US,United States
43395,UOH,Cullowhee,US,United States
43396,AAR,Culpeper,US,United States
43397,KUV,Culver,US,United States
43398,CV8,Culver,US,United States
43399,CVR,Culver City,US,United States
43400,4CM,Cumberland,US,United States
